testname,width,height,num_seams_removed,grey,conv,convp,pathsum,minpath,rmpath,malloc,total
base,1280,720,161,38591854,590246364,345318116,4913674074,8423936,177193640,8757332,608220531
base,1280,720,161,17641419,424372021,330170259,4689698778,7690619,167268595,2566650,563940834
base,1280,720,161,18382176,425893501,330365290,4690247169,7696463,167587208,4601930,564477373
base,1280,720,161,18360433,424372850,330493835,4687402495,7680682,167517701,4547439,564037543
base,1280,720,161,18362787,424445484,330348063,4688081085,7681462,167440644,4625708,564098523
base,1280,720,161,18360000,424453771,330323113,4688402164,7686062,167363874,4455196,564104418
base,1280,720,161,18357696,424882773,330870249,4692628848,7705704,167479027,4446998,564637129
base,1280,720,161,18357219,424815930,330257121,4690170111,7687029,167694205,4464728,564344634
base,1280,720,161,18361085,424867334,330536690,4692314407,7706587,167638316,4442621,564586704
base,1280,720,161,18379610,424485734,330271956,4689907152,7676924,167192066,4493932,564240737
base,1280,720,201,38774632,591734731,412836301,5779001246,9574516,210129673,10334427,705238552
base,1280,720,201,16706066,402482265,391313323,5461565329,9108612,197761602,2709015,648164621
base,1280,720,201,17831570,402699898,392752830,5462282907,9115384,198690981,4459560,648783313
base,1280,720,201,17434785,402299950,391398663,5460095616,9119281,200072369,4384483,648480514
base,1280,720,201,17431449,402434362,392114182,5461273648,9085670,200228700,4607089,648717510
base,1280,720,201,17441079,402270424,391597310,5453195516,9115415,198032109,4375465,647602731
base,1280,720,201,17429087,403623137,391874154,5456574937,9089798,197986749,4330949,648090881
base,1280,720,201,17427919,403038644,391670473,5457773682,9107520,198444044,4360143,648182242
base,1280,720,201,17418895,404787535,392034633,5468704041,9178514,198722536,4618363,649546451
base,1280,720,201,17431253,403074947,391485262,5457594376,9153951,198294700,4592344,648162683
base,1280,720,241,38679761,615153956,556442932,7004888869,11853245,251789364,6936919,848574504
base,1280,720,241,17641294,444218758,539258667,6784283724,11854127,242032926,2677491,804196698
base,1280,720,241,18394662,444714865,540172871,6786415874,11901175,242824979,4928129,804935255
base,1280,720,241,18630289,444100288,540034901,6785712103,11896124,242753792,4877914,804800541
base,1280,720,241,18387314,444149449,540373804,6785491216,11906967,242640867,4750307,804769992
base,1280,720,241,18382493,444025955,540128519,6786034407,11883123,242683891,4890565,804802895
base,1280,720,241,18454432,444454470,540497959,6789848302,11897865,242862963,4879063,805289505
base,1280,720,241,18395779,444481306,539768508,6786124963,11951201,242924809,5200766,804884733
base,1280,720,241,18397245,444018761,540177708,6787542178,11880563,242820944,5148278,804998567
base,1280,720,241,18388451,444215823,540140354,6785671670,11875734,242982243,4797762,804807203
base,1280,720,281,37227083,579202901,593426875,7998509653,13750823,288119853,9986259,952022344
base,1280,720,281,17627564,424927849,578588066,7781134040,13827015,278558886,2741803,909740522
base,1280,720,281,18368215,424812137,578889274,7783090001,13899286,279388148,4993338,910344039
base,1280,720,281,18374723,424580198,579320288,7784354829,13894455,280751461,4909011,910618496
base,1280,720,281,18389923,424880387,579110011,7783574368,13898693,279139053,4897451,910388988
base,1280,720,281,18367316,424691762,579136439,7782583852,13922149,279039542,4862899,910260395
base,1280,720,281,18381635,424760992,578802217,7781350002,13950717,280546946,4826841,910261935
base,1280,720,281,18376814,424624416,579246620,7782605848,13877390,279201918,4854996,910278800
base,1280,720,281,18375954,424630679,578539898,7782550903,13890741,279681640,4851764,910252157
base,1280,720,281,18391247,425007747,579118089,7781341821,13884938,279371334,4866843,910198201
base,1280,720,321,38691737,590934367,677166713,8961853102,15710150,322840515,10003708,1061720029
base,1280,720,321,17663026,424774249,661109327,8731471396,15793520,312467125,2836877,1016611552
base,1280,720,321,18321227,425757085,661110084,8734731467,15776262,312307227,3808416,1017181176
base,1280,720,321,18322589,425014106,661677813,8735382530,15752814,312296335,3818855,1017226504
base,1280,720,321,18308442,424981521,661003000,8733756331,15789828,312390209,3812515,1017004184
base,1280,720,321,18321044,424624780,661120005,8733330967,15738975,312207192,3474965,1016881792
base,1280,720,321,18298394,424601222,661041865,8730999430,15751996,312624726,3887651,1016720528
base,1280,720,321,18416634,425670499,660877449,8739545787,15609808,312347897,3316390,1017578446
base,1280,720,321,18373900,424728663,661126306,8732944603,15777513,313196046,3730168,1016987719
base,1280,720,321,18298418,424504515,661099010,8732226569,15755111,316284706,3426540,1017159486
base,1280,720,361,38705866,591296548,727683065,9460536001,17622898,346285753,8349302,1119047943
base,1280,720,361,16705191,402827986,705570275,9141587752,16392103,332689269,2871405,1061864398
base,1280,720,361,17555105,402292026,706924960,9145751734,16423416,332999377,4843889,1062679050
base,1280,720,361,17433155,402409170,709497782,9155786367,16417972,333246655,4984405,1063977550
base,1280,720,361,17541803,402656792,706116619,9142643061,16403717,332854527,5015280,1062323179
base,1280,720,361,17445711,402251325,706557986,9146118256,16388043,332813143,4490577,1062606504
base,1280,720,361,17447887,402139859,706490083,9146271213,16401905,332958026,4494766,1062620373
base,1280,720,361,17436514,402758541,706112415,9140430940,16400533,333273093,4472043,1062088407
base,1280,720,361,17438888,402195478,707314680,9151238205,16406491,333115640,4747441,1063245682
base,1280,720,361,17487452,402104759,706132874,9144857932,16388792,332719008,4763978,1062445479
base,1280,720,401,38643701,590898500,842136860,10735387853,19432417,387636185,9968342,1262410385
base,1280,720,401,17630418,424916238,826673946,10514264437,19666837,377817583,2758168,1218372762
base,1280,720,401,18389964,424963043,827011784,10518501927,19708932,378916976,5123128,1219261575
base,1280,720,401,18394647,424747206,828648434,10531317128,19689988,378985678,4952133,1220673521
base,1280,720,401,18409891,424835180,828003954,10519649317,19690942,378738516,5088649,1219441644
base,1280,720,401,18391398,424605190,827516012,10514537898,19735974,378729563,5147113,1218866314
base,1280,720,401,18399715,424853056,833576815,10572256552,19937471,381853622,5396293,1225627352
base,1280,720,401,18423424,425119968,827755772,10515543688,19717745,378672808,5490108,1219072351
base,1280,720,401,18399517,424574659,828138728,10518193565,19678231,378809922,4995454,1219279007
base,1280,720,401,18391930,425072748,827822950,10515907402,19702867,378894064,4981266,1219077322
base,1280,720,441,38674115,590746832,925628856,11565756746,21291548,419236447,9878107,1357121265
base,1280,720,441,17619383,424698720,909933187,11348574066,21077840,408585221,2403890,1313289230
base,1280,720,441,18415858,426055965,910320349,11345838759,21035619,408529972,3157838,1313335436
base,1280,720,441,18490051,425290886,910207172,11346504491,21064335,408654191,3222661,1313343378
base,1280,720,441,18376509,424709245,910493455,11357319059,21057594,409047044,3312208,1314431511
base,1280,720,441,18414188,425133774,909718065,11346346538,21086191,408373010,3325742,1313239750
base,1280,720,441,18533383,424732960,909596053,11347050440,21068489,408284418,3265753,1313253149
base,1280,720,441,18385675,425033949,910385982,11347741440,21044401,408584246,3221448,1313439714
base,1280,720,441,18380401,424479095,910067962,11345539463,21093974,408465274,3487388,1313151355
base,1280,720,441,18558263,426347814,910485297,11351153881,21079334,408391399,3472753,1313948874
base,1280,720,481,38899609,595347428,1042738289,12360243839,23973892,447761553,6493323,1451545793
base,1280,720,481,17639930,427257882,1028096939,12138936609,22798790,438593744,2852174,1407617606
base,1280,720,481,18388314,427327721,1027737668,12137843646,22788442,438355237,4809503,1407725053
base,1280,720,481,19033213,427660131,1027336455,12138523602,22778627,438930845,4951151,1407921402
base,1280,720,481,18399776,428331604,1027937177,12138451340,22782210,438817790,4737195,1407945709
base,1280,720,481,18545984,427429105,1027881282,12138102629,22774622,439020463,4922488,1407867657
base,1280,720,481,18383395,427360591,1027575374,12138492907,22785679,438994358,4781175,1407837347
base,1280,720,481,18396727,427274825,1027347796,12137578733,22807709,438769554,4705520,1407688086
base,1280,720,481,18415954,427318673,1027779558,12143472157,22821563,439281683,5104834,1408419442
base,1280,720,481,18377335,428599192,1028016283,12137478667,22792177,438761336,4974688,1407899967
base,1280,720,521,38692540,590739180,1042767579,12539785560,23916987,462197043,9622785,1470772167
base,1280,720,521,16691526,402383893,1020656441,12218209047,23562003,448647917,2402123,1413255295
base,1280,720,521,17409268,402307075,1021293431,12226397972,23626708,448403919,3170410,1414260878
base,1280,720,521,17769201,404495223,1021479411,12215656900,23551188,448709105,3446442,1413510747
base,1280,720,521,17405538,402287832,1020323063,12217787198,23580079,448630593,3144040,1413315834
base,1280,720,521,17411347,402264637,1021082347,12217535408,23600934,449164418,3394573,1413445366
base,1280,720,521,17420315,402409722,1020999234,12219200200,23683364,448660885,3287749,1413566146
base,1280,720,521,17416932,402495250,1021220915,12218842493,23592437,448396896,3317928,1413528285
base,1280,720,521,17412108,403348215,1020426378,12218228922,23580523,448448667,3135415,1413458022
base,1280,720,521,17401594,402413221,1020714865,12220278276,23562946,448480857,3316240,1413616799
base,1280,720,561,36917405,580223956,1174941244,13828994150,26787595,505305439,9664889,1616283467
base,1280,720,561,17640221,424696875,1159101470,13615563622,26606929,493928911,2724765,1574026279
base,1280,720,561,18414156,424991226,1172603360,13712896838,26733228,496647762,3460088,1585574665
base,1280,720,561,18396631,424981687,1158673837,13609958705,26610102,493898095,3553810,1573607286
base,1280,720,561,19208780,425266732,1160287401,13610175400,26607732,493826355,3322404,1573869480
base,1280,720,561,18398208,425087549,1158963882,13613721866,26602123,494052312,3391256,1574021719
base,1280,720,561,18421094,425105771,1158365399,13610207953,26176503,493498257,2741666,1573451664
base,1280,720,561,18549234,425125582,1159764591,13610706927,26625331,493357233,3392286,1573752118
base,1280,720,561,18483473,424846944,1159407922,13607642526,26625916,493614580,3386047,1573400740
base,1280,720,561,18544428,424653678,1159133477,13608775271,26574355,493461111,3256741,1573439906
base,1280,720,601,38722677,591103675,1257651528,14502372024,28829102,529594866,9629646,1695790351
base,1280,720,601,17621640,425629021,1241488994,14284869458,29145582,519705261,2772763,1652123271
base,1280,720,601,18570353,424581850,1242737921,14287051171,29286649,521234022,5100509,1652856247
base,1280,720,601,18374219,424559797,1243172953,14294397546,29333673,521508396,5265439,1653661202
base,1280,720,601,18394406,424480020,1242405390,14289075679,29330967,521435542,5341916,1653046392
base,1280,720,601,18361658,425169469,1242637839,14292168267,29287208,521524777,4963929,1653411314
base,1280,720,601,18367927,424565943,1243918476,14291815082,29288803,521205387,5032126,1653419374
base,1280,720,601,18412611,424637891,1242552291,14293410583,29282310,521424140,5196344,1653491617
base,1280,720,601,18363011,424699380,1242157645,14286089916,29267935,520922377,5079548,1652657981
base,1280,720,601,18370749,424495898,1243951253,14287548878,29242165,521786413,4987815,1653038317
peak,352,240,0,,,,,,,,308040
peak,352,240,11,,,,,,,,458705
peak,352,240,22,,,,,,,,607102
peak,352,240,33,,,,,,,,753230
peak,352,240,44,,,,,,,,897090
peak,352,240,55,,,,,,,,1038680
peak,352,240,66,,,,,,,,1178002
peak,352,240,77,,,,,,,,1315055
peak,352,240,88,,,,,,,,1449840
peak,352,240,99,,,,,,,,1582355
peak,352,240,110,,,,,,,,1712602
peak,352,240,121,,,,,,,,1840580
peak,352,240,132,,,,,,,,1966290
peak,352,240,143,,,,,,,,2089730
peak,352,240,154,,,,,,,,2210902
peak,352,240,165,,,,,,,,2329805
peak,480,360,0,,,,,,,,629820
peak,480,360,15,,,,,,,,991155
peak,480,360,30,,,,,,,,1346163
peak,480,360,45,,,,,,,,1694843
peak,480,360,60,,,,,,,,2037195
peak,480,360,75,,,,,,,,2373218
peak,480,360,90,,,,,,,,2702913
peak,480,360,105,,,,,,,,3026280
peak,480,360,120,,,,,,,,3343320
peak,480,360,135,,,,,,,,3654030
peak,480,360,150,,,,,,,,3958413
peak,480,360,165,,,,,,,,4256468
peak,480,360,180,,,,,,,,4548195
peak,480,360,195,,,,,,,,4833593
peak,480,360,210,,,,,,,,5112663
peak,480,360,225,,,,,,,,5385405
peak,858,480,0,,,,,,,,1500315
peak,858,480,26,,,,,,,,2698590
peak,858,480,52,,,,,,,,3871515
peak,858,480,78,,,,,,,,5019090
peak,858,480,104,,,,,,,,6141315
peak,858,480,130,,,,,,,,7238190
peak,858,480,156,,,,,,,,8309715
peak,858,480,182,,,,,,,,9355890
peak,858,480,208,,,,,,,,10376715
peak,858,480,234,,,,,,,,11372190
peak,858,480,260,,,,,,,,12342315
peak,858,480,286,,,,,,,,13287090
peak,858,480,312,,,,,,,,14206515
peak,858,480,338,,,,,,,,15100590
peak,858,480,364,,,,,,,,15969315
peak,858,480,390,,,,,,,,16812690
peak,858,480,416,,,,,,,,17630715
peak,1280,720,0,,,,,,,,3356640
peak,1280,720,40,,,,,,,,7055640
peak,1280,720,80,,,,,,,,10664640
peak,1280,720,120,,,,,,,,14183640
peak,1280,720,160,,,,,,,,17612640
peak,1280,720,200,,,,,,,,20951640
peak,1280,720,240,,,,,,,,24200640
peak,1280,720,280,,,,,,,,27359640
peak,1280,720,320,,,,,,,,30428640
peak,1280,720,360,,,,,,,,33407640
peak,1280,720,400,,,,,,,,36296640
peak,1280,720,440,,,,,,,,39095640
peak,1280,720,480,,,,,,,,41804640
peak,1280,720,520,,,,,,,,44423640
peak,1280,720,560,,,,,,,,46952640
peak,1280,720,600,,,,,,,,49391640
peak,1920,1080,0,,,,,,,,7551360
peak,1920,1080,60,,,,,,,,19063485
peak,1920,1080,120,,,,,,,,30271860
peak,1920,1080,180,,,,,,,,41176485
peak,1920,1080,240,,,,,,,,51777360
peak,1920,1080,300,,,,,,,,62074485
peak,1920,1080,360,,,,,,,,72067860
peak,1920,1080,420,,,,,,,,81757485
peak,1920,1080,480,,,,,,,,91143360
peak,1920,1080,540,,,,,,,,100225485
peak,1920,1080,600,,,,,,,,109003860
peak,1920,1080,660,,,,,,,,117478485
peak,1920,1080,720,,,,,,,,125649360
peak,1920,1080,780,,,,,,,,133516485
peak,1920,1080,840,,,,,,,,141079860
peak,1920,1080,900,,,,,,,,148339485
peak,3860,2160,0,,,,,,,,30358395
peak,3860,2160,120,,,,,,,,115084395
peak,3860,2160,240,,,,,,,,197380395
peak,3860,2160,360,,,,,,,,277246395
peak,3860,2160,480,,,,,,,,354682395
peak,3860,2160,600,,,,,,,,429688395
peak,3860,2160,720,,,,,,,,502264395
peak,3860,2160,840,,,,,,,,572410395
peak,3860,2160,960,,,,,,,,640126395
peak,3860,2160,1080,,,,,,,,705412395
peak,3860,2160,1200,,,,,,,,768268395
peak,3860,2160,1320,,,,,,,,828694395
peak,3860,2160,1440,,,,,,,,886690395
peak,3860,2160,1560,,,,,,,,942256395
peak,3860,2160,1680,,,,,,,,995392395
peak,3860,2160,1800,,,,,,,,1046098395
peak,3860,2160,1920,,,,,,,,1094374395
